DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2020-09,566964,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2020-10,651280,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2020-11,346453,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2020-12,373306,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-01,309924,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-02,226823,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-03,286812,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-04,317477,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-05,390990,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-06,705075,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-07,1358096,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-08,1425389,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-09,1332642,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-10,1544451,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-11,1502559,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2021-12,1397771,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-01,1006368,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-02,1037055,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-03,1543871,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-04,2029312,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-05,2386437,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-06,2633377,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-07,2693080,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-08,2633677,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-09,2554440,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-10,2446033,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-11,2060825,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2022-12,2014337,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2023-01,1901479,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2023-02,1833622,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2023-03,2219052,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2023-04,2398139,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SE,2023-05,2742199,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-01,103134,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-02,105167,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-03,133403,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-04,157992,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-05,169818,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-06,188649,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-07,206772,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-08,211595,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-09,171981,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-10,99229,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-11,85786,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2019-12,85513,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-01,75472,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-02,79776,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-03,36094,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-04,190,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-05,111,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-06,4991,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-07,20992,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-08,28024,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-09,21686,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-10,10775,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-11,4254,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2020-12,5422,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-01,4923,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-02,5534,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-03,7907,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-04,8733,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-05,14676,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-06,27756,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-07,65050,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-08,72391,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-09,64859,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-10,57014,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-11,45241,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2021-12,45262,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-01,37379,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-02,37761,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-03,50839,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-04,69385,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-05,84854,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-06,102230,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-07,124548,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-08,122647,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-09,118787,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-10,93020,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-11,66843,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2022-12,60518,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2023-01,57912,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2023-02,64876,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2023-03,77972,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2023-04,94660,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2023-05,110558,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2023-06,128526,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SI,2023-07,149601,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-01,151315,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-02,147456,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-03,169883,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-04,188971,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-05,205454,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-06,296870,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-07,426021,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-08,418986,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-09,311523,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-10,196702,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-11,156643,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2019-12,169963,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-01,149333,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-02,143015,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-03,45776,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-04,1375,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-05,838,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-06,2655,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-07,21895,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-08,64498,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-09,36331,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-10,15424,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-11,5473,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2020-12,13991,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-01,11070,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-02,4857,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-03,5230,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-04,4458,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-05,7385,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-06,42908,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-07,126341,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-08,151818,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-09,92105,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-10,72396,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-11,63307,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2021-12,60203,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-01,47735,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-02,58767,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-03,84607,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-04,122623,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-05,139057,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-06,233337,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-07,351417,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-08,347127,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-09,228755,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-10,136564,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-11,93680,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2022-12,98899,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2023-01,96324,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2023-02,92219,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2023-03,115077,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2023-04,157372,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2023-05,166685,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2023-06,286222,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2023-07,403970,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,SK,2023-08,412452,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-01,17837507,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-02,17664207,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-03,20645202,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-04,23015529,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-05,25030989,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-06,26876251,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-07,28574934,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-08,29146198,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-09,26045351,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-10,24245929,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-11,18456722,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2019-12,19893561,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-01,17974388,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-02,17446467,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-03,9347404,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-04,319121,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-05,365494,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-06,648222,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-07,3293014,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-08,6357346,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-09,5223175,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD,TOTAL,TOT,UK,2020-10,3514792,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-01,1146526,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-02,1201218,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-03,1450383,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-04,1498454,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-05,1533124,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-06,1662376,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-07,1742418,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-08,1777998,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-09,1707231,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-10,1559556,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-11,1347235,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2019-12,1424989,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-01,1288218,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-02,1296190,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-03,510323,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-04,8163,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-05,11446,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-06,69843,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-07,293499,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-08,437193,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-09,320809,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-10,208060,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-11,92813,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2020-12,112255,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-01,104385,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-02,82480,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-03,107124,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-04,141705,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-05,205110,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-06,369972,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-07,758429,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-08,993202,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-09,897439,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-10,844115,
ESTAT:AVIA_PAOC(1.0),16/10/23 11:00:00,M,PAS,PAS_CRD_ARR,TOTAL,TOT,AT,2021-11,598926,
